Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Gender,Segment,Addressline,Contact,Email,Postal Code,City,State,Country,Region,Market,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit,Shipping Cost,Order Priority,Year
3859,ORD-2020-3859,8/5/2020,8/14/2020,Second Class,CUST-2020-3859,"drg. Bahuwarna Anggriawan, S.E.I",Female,Corporate,Gg. Kendalsari No. 964,0819-900697,halimahwawan@ud.org,36160,Lubuklinggau,Jambi,Indonesia,South,US,PROD-2020-3859,Technology,Phones,Phones - Consequuntur,329.46,2,0.27,25.67,23.57,Medium,2020
3860,ORD-2020-3860,11/5/2020,11/13/2020,First Class,CUST-2020-3860,Ridwan Hakim,Male,Corporate,Jl. Jayawijaya No. 702,0868-665086,cnatsir@gmail.com,56204,Tarakan,Sumatera Selatan,Indonesia,East,LATAM,PROD-2020-3860,Furniture,Chairs,Chairs - Repellendus,547.49,8,0.18,131.15,31.57,High,2020
3861,ORD-2017-3861,9/6/2017,9/12/2017,Standard Class,CUST-2017-3861,Anastasia Hakim,Female,Consumer,Jalan Merdeka No. 658,0836-550685,maryadibakiman@yahoo.com,12232,Bau-Bau,Kalimantan Timur,Indonesia,South,APAC,PROD-2017-3861,Furniture,Bookcases,Bookcases - Distinctio,183.51,3,0.34,7.38,35.49,Low,2017
3862,ORD-2020-3862,1/9/2020,1/15/2020,First Class,CUST-2020-3862,Cut Vanesa Saragih,Male,Consumer,Jalan HOS. Cokroaminoto No. 6,0828-930559,hidayantoopan@perum.net,26782,Kota Administrasi Jakarta Timur,Nusa Tenggara Timur,Indonesia,Central,LATAM,PROD-2020-3862,Office Supplies,Art,Art - Totam,578.93,6,0.29,38.31,17.06,Critical,2020
3863,ORD-2016-3863,5/29/2016,6/5/2016,Same Day,CUST-2016-3863,Unjani Suryono,Female,Corporate,Jalan Jend. A. Yani No. 15,0837-497492,puspasariratih@yahoo.com,34717,Sorong,DKI Jakarta,Indonesia,Central,APAC,PROD-2016-3863,Technology,Phones,Phones - Unde,118.08,8,0.38,7.41,29.66,Medium,2016
3864,ORD-2017-3864,3/17/2017,3/23/2017,Second Class,CUST-2017-3864,"Dr. Ratih Pudjiastuti, M.Pd",Male,Corporate,Gang Pasir Koja No. 5,0819-400883,tasdikpuspita@yahoo.com,65911,Sibolga,Papua Barat,Indonesia,South,APAC,PROD-2017-3864,Office Supplies,Paper,Paper - Earum,824.99,7,0.17,87.57,43.66,High,2017
3865,ORD-2016-3865,8/8/2016,8/10/2016,Standard Class,CUST-2016-3865,Bagiya Laksita,Female,Home Office,Jl. Pelajar Pejuang No. 258,0873-286371,rendyprabowo@hotmail.com,86927,Blitar,Jambi,Indonesia,West,APAC,PROD-2016-3865,Furniture,Furnishings,Furnishings - Accusantium,242.2,1,0.09,31.68,29.53,Low,2016
3866,ORD-2018-3866,9/21/2018,9/22/2018,Second Class,CUST-2018-3866,"Dr. Jaga Prakasa, M.Kom.",Female,Corporate,Jalan H.J Maemunah No. 43,0890-712409,gsalahudin@gmail.com,89406,Palembang,Kalimantan Timur,Indonesia,West,US,PROD-2018-3866,Furniture,Chairs,Chairs - Aperiam,206.84,2,0.08,19.17,43.78,High,2018
3867,ORD-2017-3867,11/19/2017,11/24/2017,Second Class,CUST-2017-3867,Nadia Riyanti,Female,Home Office,Jalan M.H Thamrin No. 7,0895-499705,kairavwaluyo@cv.ac.id,28722,Bengkulu,Kalimantan Selatan,Indonesia,West,US,PROD-2017-3867,Furniture,Chairs,Chairs - Ab,960.42,7,0.49,34.08,15.21,Low,2017
3868,ORD-2018-3868,11/27/2018,11/28/2018,Same Day,CUST-2018-3868,Ade Ardianto,Male,Consumer,Jl. Kendalsari No. 86,0847-539448,arta49@cv.org,52703,Ambon,Kalimantan Selatan,Indonesia,Central,EMEA,PROD-2018-3868,Furniture,Bookcases,Bookcases - Nihil,721.46,9,0.14,117.56,16.6,Critical,2018
3869,ORD-2018-3869,9/2/2018,9/6/2018,Second Class,CUST-2018-3869,"Citra Prasetyo, S.Sos",Female,Consumer,Jalan Joyoboyo No. 3,0813-602826,lanjarpalastri@gmail.com,895,Bekasi,Kalimantan Timur,Indonesia,South,APAC,PROD-2018-3869,Furniture,Tables,Tables - Minima,375.78,4,0.48,21.72,24.29,Low,2018
3870,ORD-2016-3870,12/4/2016,12/12/2016,Standard Class,CUST-2016-3870,Hendri Mahendra,Male,Home Office,Jl. M.H Thamrin No. 00,0813-806359,rahimahayu@ud.int,50319,Tidore Kepulauan,DKI Jakarta,Indonesia,Central,US,PROD-2016-3870,Technology,Copiers,Copiers - Beatae,392.66,9,0.07,105.77,16.74,Medium,2016
3871,ORD-2020-3871,2/15/2020,2/22/2020,Same Day,CUST-2020-3871,"Mutia Yolanda, S.Ked",Male,Consumer,Jl. Moch. Ramdan No. 5,0835-812819,anastasia68@yahoo.com,67506,Kota Administrasi Jakarta Utara,Kepulauan Bangka Belitung,Indonesia,South,US,PROD-2020-3871,Technology,Phones,Phones - Omnis,923.28,1,0.24,71.17,36.61,High,2020
3872,ORD-2019-3872,1/4/2019,1/7/2019,Standard Class,CUST-2019-3872,Tgk. Irma Salahudin,Female,Corporate,Gang Cikapayang No. 66,0841-505540,kamal10@yahoo.com,92084,Tarakan,Jawa Barat,Indonesia,West,US,PROD-2019-3872,Office Supplies,Paper,Paper - Dicta,106.84,4,0.38,15.57,38.69,Critical,2019
3873,ORD-2017-3873,2/27/2017,3/3/2017,Same Day,CUST-2017-3873,Timbul Prakasa,Female,Corporate,Gang Laswi No. 8,0872-124230,lailaharyanto@hotmail.com,61223,Pekalongan,Jawa Barat,Indonesia,Central,APAC,PROD-2017-3873,Furniture,Chairs,Chairs - In,294.47,6,0.3,51.46,13.59,Medium,2017
3874,ORD-2020-3874,10/15/2020,10/20/2020,Second Class,CUST-2020-3874,Salsabila Kuswoyo,Female,Consumer,Gg. Soekarno Hatta No. 402,0875-966793,fwinarno@pt.ponpes.id,4374,Kendari,DI Yogyakarta,Indonesia,East,APAC,PROD-2020-3874,Office Supplies,Envelopes,Envelopes - Sapiente,374.27,10,0.38,33.76,18.22,Medium,2020
3875,ORD-2020-3875,6/22/2020,6/30/2020,Standard Class,CUST-2020-3875,"Karimah Rajata, S.E.I",Female,Corporate,Jalan Monginsidi No. 187,0869-119550,gangsar84@cv.int,87079,Surabaya,Kepulauan Bangka Belitung,Indonesia,West,LATAM,PROD-2020-3875,Technology,Phones,Phones - Quod,213.58,6,0.25,47.08,12.13,Medium,2020
3876,ORD-2018-3876,9/30/2018,10/5/2018,Second Class,CUST-2018-3876,Marsito Wulandari,Male,Corporate,Jl. Medokan Ayu No. 860,0815-525657,rika15@hotmail.com,85098,Pematangsiantar,DI Yogyakarta,Indonesia,South,EMEA,PROD-2018-3876,Technology,Accessories,Accessories - Hic,594.64,4,0.33,101.23,40.89,Critical,2018
3877,ORD-2016-3877,8/15/2016,8/22/2016,Second Class,CUST-2016-3877,Tami Purnawati,Female,Consumer,Gang Lembong No. 715,0879-837638,jagaraga33@yahoo.com,41182,Sukabumi,Gorontalo,Indonesia,East,EMEA,PROD-2016-3877,Technology,Phones,Phones - Hic,603.57,10,0.15,143.95,38.53,Critical,2016
3878,ORD-2018-3878,12/29/2018,1/4/2019,Standard Class,CUST-2018-3878,dr. Okta Ramadan,Female,Corporate,Jl. Kutai No. 83,0897-844233,syahrinimegantara@ud.my.id,87439,Depok,Nusa Tenggara Timur,Indonesia,Central,EMEA,PROD-2018-3878,Technology,Phones,Phones - Quos,652.54,9,0.21,141.33,22.35,Medium,2018
3879,ORD-2019-3879,6/1/2019,6/11/2019,Standard Class,CUST-2019-3879,"R. Devi Permadi, S.IP",Male,Home Office,Jl. Ronggowarsito No. 780,0832-735557,keisha85@yahoo.com,73234,Magelang,Jambi,Indonesia,West,LATAM,PROD-2019-3879,Office Supplies,Art,Art - Eius,524.49,3,0.23,32.81,37.99,Low,2019
3880,ORD-2020-3880,7/14/2020,7/16/2020,First Class,CUST-2020-3880,"dr. Banara Farida, S.Psi",Female,Consumer,Gang Cikutra Timur No. 39,0839-518658,ramamaryadi@hotmail.com,61943,Pematangsiantar,Papua,Indonesia,South,LATAM,PROD-2020-3880,Technology,Machines,Machines - Doloremque,476.02,10,0.05,83.93,49.88,Low,2020
3881,ORD-2016-3881,1/11/2016,1/13/2016,Standard Class,CUST-2016-3881,"Tgk. Karna Saptono, M.M.",Female,Home Office,Gang Ciumbuleuit No. 2,0810-683628,ayu88@yahoo.com,507,Madiun,Kalimantan Selatan,Indonesia,East,EMEA,PROD-2016-3881,Furniture,Furnishings,Furnishings - Itaque,119.16,3,0.18,25.79,11.01,Low,2016
3882,ORD-2018-3882,3/16/2018,3/19/2018,Same Day,CUST-2018-3882,Dodo Saragih,Male,Home Office,Gg. Kapten Muslihat No. 97,0874-987258,mansurina@yahoo.com,3422,Medan,Papua Barat,Indonesia,Central,LATAM,PROD-2018-3882,Office Supplies,Art,Art - Delectus,615.7,2,0.49,88.41,44.02,Low,2018
3883,ORD-2016-3883,11/16/2016,11/19/2016,First Class,CUST-2016-3883,Lalita Lailasari,Female,Corporate,Jalan Suniaraja No. 63,0891-423292,candralailasari@pt.gov,42169,Batam,Sulawesi Tengah,Indonesia,West,LATAM,PROD-2016-3883,Office Supplies,Paper,Paper - Non,397.62,2,0.43,23.67,39.95,High,2016
3884,ORD-2018-3884,1/16/2018,1/24/2018,First Class,CUST-2018-3884,Vino Ardianto,Male,Consumer,Jl. Ahmad Yani No. 666,0868-900760,zmansur@gmail.com,58837,Banjar,Kalimantan Tengah,Indonesia,Central,EMEA,PROD-2018-3884,Office Supplies,Binders,Binders - Iure,383.02,9,0.09,81.27,11.18,Medium,2018
3885,ORD-2018-3885,9/2/2018,9/11/2018,First Class,CUST-2018-3885,Putri Saputra,Male,Home Office,Gg. Yos Sudarso No. 9,0890-790450,kenzielazuardi@yahoo.com,4715,Salatiga,Jambi,Indonesia,West,LATAM,PROD-2018-3885,Furniture,Furnishings,Furnishings - Deserunt,637.65,5,0.19,60,21.47,Critical,2018
3886,ORD-2017-3886,9/28/2017,10/2/2017,Standard Class,CUST-2017-3886,Dirja Situmorang,Male,Home Office,Gg. Laswi No. 080,0895-754908,umaryati@hotmail.com,9886,Palangkaraya,Sulawesi Utara,Indonesia,South,LATAM,PROD-2017-3886,Furniture,Tables,Tables - Eius,604.27,10,0.22,116.27,13.19,Low,2017
3887,ORD-2018-3887,3/18/2018,3/27/2018,Standard Class,CUST-2018-3887,"Humaira Yulianti, S.I.Kom",Female,Corporate,Gg. Dr. Djunjunan No. 7,0827-265409,lantarhassanah@hotmail.com,93895,Bukittinggi,Aceh,Indonesia,Central,LATAM,PROD-2018-3887,Office Supplies,Envelopes,Envelopes - Accusamus,934.04,10,0.06,175.69,34.56,Critical,2018
3888,ORD-2019-3888,11/13/2019,11/17/2019,Second Class,CUST-2019-3888,"dr. Fitria Rahayu, S.Psi",Female,Home Office,Jalan Suniaraja No. 2,0897-347151,hamima61@gmail.com,76154,Ambon,Gorontalo,Indonesia,West,APAC,PROD-2019-3888,Technology,Machines,Machines - Ea,748.91,3,0.1,34.3,8.34,High,2019
3889,ORD-2020-3889,7/13/2020,7/19/2020,Standard Class,CUST-2020-3889,"Dr. Ade Iswahyudi, S.Pd",Female,Corporate,Jalan Jayawijaya No. 2,0834-239009,harimurti88@gmail.com,77224,Kediri,Aceh,Indonesia,South,APAC,PROD-2020-3889,Office Supplies,Envelopes,Envelopes - Nam,135,6,0.35,18.32,42.7,Low,2020
3890,ORD-2020-3890,8/7/2020,8/14/2020,Second Class,CUST-2020-3890,Uchita Samosir,Female,Corporate,Jl. Dipenogoro No. 125,0872-153378,humairaprasetya@pd.web.id,3022,Sorong,Jawa Timur,Indonesia,East,APAC,PROD-2020-3890,Furniture,Furnishings,Furnishings - Officiis,399.24,9,0.21,71.42,10.74,Critical,2020
3891,ORD-2016-3891,8/7/2016,8/15/2016,Standard Class,CUST-2016-3891,"Gabriella Kuswoyo, S.Sos",Female,Consumer,Jl. Pelajar Pejuang No. 808,0852-337376,ade84@ud.id,88280,Batu,Jawa Barat,Indonesia,Central,US,PROD-2016-3891,Office Supplies,Art,Art - Facere,190.67,9,0.26,23.6,38.02,Critical,2016
3892,ORD-2017-3892,12/5/2017,12/13/2017,Standard Class,CUST-2017-3892,Karsana Halimah,Female,Consumer,Gg. Suniaraja No. 3,0811-357850,aswani27@perum.sch.id,37297,Manado,Kalimantan Timur,Indonesia,South,APAC,PROD-2017-3892,Furniture,Bookcases,Bookcases - Laudantium,866.97,9,0.09,143.61,6.26,Medium,2017
3893,ORD-2018-3893,5/15/2018,5/17/2018,Same Day,CUST-2018-3893,Nrima Yulianti,Male,Home Office,Gg. Gegerkalong Hilir No. 0,0885-382317,nzulkarnain@gmail.com,11205,Kota Administrasi Jakarta Utara,Kepulauan Bangka Belitung,Indonesia,West,LATAM,PROD-2018-3893,Office Supplies,Binders,Binders - Voluptatibus,846.51,1,0.3,36.99,17.03,Low,2018
3894,ORD-2016-3894,9/17/2016,9/25/2016,First Class,CUST-2016-3894,"Nalar Permata, M.TI.",Male,Home Office,Gg. Yos Sudarso No. 8,0851-339856,bhidayanto@gmail.com,73978,Kota Administrasi Jakarta Selatan,Nusa Tenggara Barat,Indonesia,South,US,PROD-2016-3894,Furniture,Chairs,Chairs - Cumque,331.61,6,0.31,21.87,44.59,High,2016
3895,ORD-2017-3895,6/5/2017,6/13/2017,Second Class,CUST-2017-3895,Pia Nurdiyanti,Male,Consumer,Gg. Tebet Barat Dalam No. 809,0856-679299,hutasoitismail@hotmail.com,50806,Tidore Kepulauan,Sulawesi Tengah,Indonesia,Central,APAC,PROD-2017-3895,Furniture,Chairs,Chairs - Dolores,894.86,4,0.3,61.16,8.36,Critical,2017
3896,ORD-2020-3896,8/10/2020,8/16/2020,First Class,CUST-2020-3896,Ifa Hidayanto,Female,Consumer,Jalan K.H. Wahid Hasyim No. 342,0828-892321,edisonputra@perum.my.id,12682,Kendari,Kalimantan Selatan,Indonesia,East,LATAM,PROD-2020-3896,Office Supplies,Binders,Binders - Fugiat,833.23,9,0.28,34.37,40.89,Critical,2020
3897,ORD-2016-3897,2/19/2016,2/23/2016,Same Day,CUST-2016-3897,"R.A. Mila Ramadan, S.H.",Female,Corporate,Jl. Kiaracondong No. 8,0869-112691,bhakim@pd.mil,24227,Kupang,Sulawesi Selatan,Indonesia,Central,US,PROD-2016-3897,Furniture,Furnishings,Furnishings - Dolore,62.47,6,0.36,2.6,23.89,High,2016
3898,ORD-2018-3898,9/13/2018,9/15/2018,First Class,CUST-2018-3898,Cut Nabila Siregar,Male,Consumer,Gg. Ronggowarsito No. 88,0880-865489,suryonojarwa@hotmail.com,53934,Sibolga,Sulawesi Utara,Indonesia,South,APAC,PROD-2018-3898,Technology,Phones,Phones - Asperiores,662.82,5,0.02,133.21,17.3,Medium,2018
3899,ORD-2018-3899,3/20/2018,3/24/2018,First Class,CUST-2018-3899,Karman Namaga,Female,Consumer,Gg. PHH. Mustofa No. 56,0828-404898,gilda36@hotmail.com,92089,Manado,Riau,Indonesia,West,APAC,PROD-2018-3899,Office Supplies,Art,Art - Corrupti,164.74,5,0.33,7.73,16.17,Low,2018
3900,ORD-2016-3900,9/25/2016,9/30/2016,First Class,CUST-2016-3900,Nrima Lazuardi,Male,Corporate,Gang Ronggowarsito No. 1,0880-693834,raryani@pd.net,63530,Kota Administrasi Jakarta Selatan,Sulawesi Selatan,Indonesia,East,US,PROD-2016-3900,Office Supplies,Paper,Paper - Magnam,334.66,3,0.24,46.85,43.23,Critical,2016
3901,ORD-2020-3901,9/23/2020,10/2/2020,Standard Class,CUST-2020-3901,Candrakanta Sudiati,Female,Consumer,Jl. Rawamangun No. 35,0862-740463,betaniahidayanto@hotmail.com,82133,Bengkulu,Papua Barat,Indonesia,South,LATAM,PROD-2020-3901,Office Supplies,Art,Art - Non,444.69,10,0.43,68.32,32.88,Critical,2020
3902,ORD-2020-3902,3/17/2020,3/27/2020,Same Day,CUST-2020-3902,"R. Kambali Saptono, M.Farm",Female,Home Office,Jalan Kebonjati No. 57,0823-289191,lailasariwarsita@cv.id,47994,Mataram,Kalimantan Timur,Indonesia,East,LATAM,PROD-2020-3902,Office Supplies,Art,Art - Alias,620.62,1,0.23,106.91,18.9,Critical,2020
3903,ORD-2020-3903,8/14/2020,8/19/2020,Standard Class,CUST-2020-3903,Dinda Usamah,Male,Home Office,Jalan Moch. Toha No. 0,0831-948375,rendy34@ud.ponpes.id,59978,Langsa,Nusa Tenggara Timur,Indonesia,East,APAC,PROD-2020-3903,Office Supplies,Envelopes,Envelopes - Laborum,123.37,5,0.33,21.16,46.43,High,2020
3904,ORD-2017-3904,5/4/2017,5/13/2017,Same Day,CUST-2017-3904,Waluyo Saragih,Male,Consumer,Gang H.J Maemunah No. 0,0819-632316,wibowobahuwirya@yahoo.com,92449,Singkawang,Jawa Barat,Indonesia,East,US,PROD-2017-3904,Office Supplies,Binders,Binders - Earum,41.26,2,0.39,6.89,37.03,High,2017
3905,ORD-2017-3905,2/3/2017,2/11/2017,First Class,CUST-2017-3905,R.M. Adiarja Sitompul,Male,Consumer,Gang R.E Martadinata No. 4,0815-398724,adhiarja94@ud.net.id,97826,Bukittinggi,Lampung,Indonesia,West,APAC,PROD-2017-3905,Technology,Copiers,Copiers - Iste,284.39,5,0.13,65.39,15.36,Medium,2017
3906,ORD-2018-3906,12/24/2018,12/31/2018,Same Day,CUST-2018-3906,"Drs. Febi Hidayanto, S.Pd",Male,Consumer,Gg. Gardujati No. 72,0898-167423,prakasapuspa@gmail.com,49835,Kediri,Sulawesi Barat,Indonesia,South,APAC,PROD-2018-3906,Furniture,Chairs,Chairs - Deserunt,572.58,6,0.36,80.54,10.93,Low,2018
3907,ORD-2020-3907,2/27/2020,3/1/2020,First Class,CUST-2020-3907,drg. Nurul Hastuti,Female,Corporate,Gg. Kiaracondong No. 7,0855-192807,sakurasiregar@ud.ac.id,84586,Dumai,DI Yogyakarta,Indonesia,South,US,PROD-2020-3907,Furniture,Chairs,Chairs - Eius,851.51,1,0.27,110.7,38.69,Critical,2020
3908,ORD-2019-3908,8/29/2019,9/3/2019,First Class,CUST-2019-3908,Nilam Handayani,Female,Consumer,Gg. Tebet Barat Dalam No. 1,0868-566929,efarida@yahoo.com,16452,Gorontalo,Nusa Tenggara Timur,Indonesia,East,EMEA,PROD-2019-3908,Furniture,Bookcases,Bookcases - Dicta,332.67,7,0.39,59.08,35.82,High,2019
3909,ORD-2018-3909,9/3/2018,9/13/2018,Second Class,CUST-2018-3909,"Drs. Raden Budiman, S.Pt",Female,Corporate,Gg. Moch. Ramdan No. 6,0878-685675,wsuwarno@hotmail.com,45004,Bima,Sulawesi Tengah,Indonesia,Central,APAC,PROD-2018-3909,Technology,Machines,Machines - Odio,208.81,8,0.21,46.37,37.02,High,2018
3910,ORD-2020-3910,11/15/2020,11/25/2020,First Class,CUST-2020-3910,"Lidya Haryanti, S.I.Kom",Male,Corporate,Jl. Moch. Ramdan No. 99,0870-573229,kusumolasmono@gmail.com,64408,Bengkulu,Bali,Indonesia,East,APAC,PROD-2020-3910,Furniture,Chairs,Chairs - Quis,795.11,6,0.35,50.8,25.46,Low,2020
3911,ORD-2020-3911,5/25/2020,5/29/2020,Second Class,CUST-2020-3911,"Dr. Eva Suwarno, S.Ked",Female,Home Office,Gg. Kapten Muslihat No. 4,0850-219866,hani78@yahoo.com,76851,Tebingtinggi,Jawa Tengah,Indonesia,South,APAC,PROD-2020-3911,Technology,Copiers,Copiers - Rerum,578.86,1,0.33,67.37,46.52,Critical,2020
3912,ORD-2019-3912,8/2/2019,8/5/2019,Second Class,CUST-2019-3912,"drg. Fitriani Nashiruddin, M.M.",Female,Home Office,Jl. Medokan Ayu No. 982,0876-662470,saefullahdarmaji@perum.mil.id,8632,Mojokerto,Sumatera Barat,Indonesia,Central,APAC,PROD-2019-3912,Technology,Accessories,Accessories - Iure,105.29,1,0.22,21.67,39.35,High,2019
3913,ORD-2018-3913,8/4/2018,8/14/2018,Standard Class,CUST-2018-3913,Ratna Prasetya,Female,Home Office,Gang Pacuan Kuda No. 27,0894-764341,dimas72@cv.com,86782,Gorontalo,Sulawesi Utara,Indonesia,West,APAC,PROD-2018-3913,Office Supplies,Paper,Paper - Sunt,374.86,8,0.45,31.25,37.23,Critical,2018
3914,ORD-2019-3914,8/4/2019,8/8/2019,Second Class,CUST-2019-3914,Karsana Usada,Female,Corporate,Gang Jend. Sudirman No. 402,0885-511399,trajasa@pd.web.id,42986,Langsa,Jawa Barat,Indonesia,West,APAC,PROD-2019-3914,Office Supplies,Binders,Binders - Soluta,184.25,8,0.11,39.05,27.3,Medium,2019
3915,ORD-2017-3915,9/19/2017,9/28/2017,First Class,CUST-2017-3915,Cengkal Purnawati,Female,Corporate,Jl. Jamika No. 7,0824-263421,simanjuntakedi@ud.net,81802,Medan,Lampung,Indonesia,Central,US,PROD-2017-3915,Technology,Machines,Machines - Accusantium,188.09,7,0.34,18.19,33.38,Medium,2017
3916,ORD-2019-3916,5/11/2019,5/15/2019,Standard Class,CUST-2019-3916,R.M. Jumari Wulandari,Male,Home Office,Jalan Pasirkoja No. 869,0882-161584,respati38@ud.com,55252,Lubuklinggau,Kepulauan Riau,Indonesia,South,EMEA,PROD-2019-3916,Office Supplies,Art,Art - Molestias,740.92,5,0.15,161.21,33.37,Critical,2019
3917,ORD-2020-3917,12/28/2020,1/6/2021,Standard Class,CUST-2020-3917,Hadi Lestari,Male,Consumer,Jalan Pacuan Kuda No. 58,0819-753779,asusanti@pt.go.id,55037,Surabaya,Maluku,Indonesia,Central,EMEA,PROD-2020-3917,Furniture,Chairs,Chairs - Placeat,921.95,5,0.06,146.97,19.64,Medium,2020
3918,ORD-2018-3918,7/19/2018,7/28/2018,Standard Class,CUST-2018-3918,Puti Ghaliyati Pradipta,Female,Corporate,Gg. Rajawali Barat No. 28,0854-884410,maheswarabalapati@yahoo.com,68358,Payakumbuh,Papua Barat,Indonesia,Central,LATAM,PROD-2018-3918,Office Supplies,Envelopes,Envelopes - Nam,176.68,1,0.43,12.82,39.46,Low,2018
3919,ORD-2016-3919,3/16/2016,3/23/2016,Second Class,CUST-2016-3919,Timbul Fujiati,Male,Corporate,Gang H.J Maemunah No. 537,0894-850988,sfirmansyah@yahoo.com,51061,Yogyakarta,Nusa Tenggara Barat,Indonesia,West,LATAM,PROD-2016-3919,Furniture,Furnishings,Furnishings - Dicta,64.42,1,0.11,9.18,5.71,Critical,2016
3920,ORD-2018-3920,1/25/2018,1/28/2018,First Class,CUST-2018-3920,Almira Sihotang,Male,Home Office,Gg. Gedebage Selatan No. 2,0815-546364,cindy85@ud.net.id,60560,Kendari,Sulawesi Tenggara,Indonesia,West,APAC,PROD-2018-3920,Office Supplies,Binders,Binders - Nulla,696.74,9,0.38,66.83,46.62,Medium,2018
3921,ORD-2020-3921,2/2/2020,2/12/2020,First Class,CUST-2020-3921,"R. Jono Namaga, S.E.",Female,Consumer,Jl. Raya Setiabudhi No. 253,0874-631527,aguswacana@perum.int,37144,Binjai,Lampung,Indonesia,Central,US,PROD-2020-3921,Furniture,Bookcases,Bookcases - Adipisci,158.86,1,0.24,13.13,48.27,Critical,2020
3922,ORD-2019-3922,3/2/2019,3/5/2019,Second Class,CUST-2019-3922,Legawa Narpati,Female,Home Office,Jl. H.J Maemunah No. 8,0864-912494,dewi63@ud.co.id,37295,Batam,Jawa Timur,Indonesia,West,US,PROD-2019-3922,Furniture,Bookcases,Bookcases - Iste,623.09,9,0.35,99.9,48.82,High,2019
3923,ORD-2018-3923,10/7/2018,10/8/2018,First Class,CUST-2018-3923,Bakti Hutapea,Female,Home Office,Gang Kebonjati No. 65,0851-895726,yuniarella@gmail.com,43865,Padang Sidempuan,Sumatera Utara,Indonesia,South,APAC,PROD-2018-3923,Technology,Copiers,Copiers - Illo,692.88,6,0.03,184.24,40.45,Medium,2018
3924,ORD-2016-3924,2/2/2016,2/5/2016,Same Day,CUST-2016-3924,H. Okto Astuti,Male,Home Office,Jalan Kendalsari No. 090,0887-993788,eli13@yahoo.com,65656,Mojokerto,Kalimantan Utara,Indonesia,South,EMEA,PROD-2016-3924,Office Supplies,Binders,Binders - Eius,488.29,9,0.21,25.09,31.33,Medium,2016
3925,ORD-2019-3925,1/18/2019,1/21/2019,First Class,CUST-2019-3925,"Puspa Anggriawan, S.E.",Male,Corporate,Jalan Rawamangun No. 167,0842-667568,hsihotang@hotmail.com,64606,Lubuklinggau,DI Yogyakarta,Indonesia,South,LATAM,PROD-2019-3925,Office Supplies,Binders,Binders - Aliquid,253.98,3,0.33,32.07,36.54,Critical,2019
3926,ORD-2017-3926,4/15/2017,4/20/2017,First Class,CUST-2017-3926,R.M. Prabu Mayasari,Male,Consumer,Gg. Peta No. 46,0814-418454,bnugroho@yahoo.com,30123,Tarakan,Papua,Indonesia,East,US,PROD-2017-3926,Furniture,Bookcases,Bookcases - Sunt,645.43,7,0.28,100.87,16.06,Medium,2017
3927,ORD-2016-3927,12/4/2016,12/10/2016,First Class,CUST-2016-3927,Kayla Marpaung,Female,Home Office,Gang Setiabudhi No. 606,0858-273317,iyuliarti@gmail.com,65886,Tarakan,Jambi,Indonesia,South,APAC,PROD-2016-3927,Office Supplies,Envelopes,Envelopes - Dolores,384.18,1,0.42,13.09,48.6,High,2016
3928,ORD-2020-3928,5/16/2020,5/22/2020,First Class,CUST-2020-3928,Manah Hutasoit,Female,Consumer,Gg. Waringin No. 709,0877-742115,wibowoirma@yahoo.com,61573,Kendari,Nusa Tenggara Timur,Indonesia,East,EMEA,PROD-2020-3928,Technology,Machines,Machines - Neque,330.99,7,0.5,40.28,18.45,High,2020
3929,ORD-2016-3929,1/31/2016,2/9/2016,First Class,CUST-2016-3929,"Ir. Umi Zulaika, S.Gz",Female,Home Office,Jl. Sukajadi No. 065,0856-159687,aryaniclara@cv.ac.id,37592,Bitung,Jawa Tengah,Indonesia,East,US,PROD-2016-3929,Office Supplies,Paper,Paper - Nobis,390.93,2,0.09,23.62,12.47,Critical,2016
3930,ORD-2016-3930,4/12/2016,4/21/2016,First Class,CUST-2016-3930,Eman Gunarto,Male,Corporate,Jl. Medokan Ayu No. 33,0818-443797,tari06@perum.gov,71211,Sorong,Sumatera Utara,Indonesia,East,APAC,PROD-2016-3930,Furniture,Chairs,Chairs - Officiis,796.33,10,0.12,176.06,29.58,Medium,2016
3931,ORD-2016-3931,12/9/2016,12/10/2016,Same Day,CUST-2016-3931,Prayoga Manullang,Male,Consumer,Jl. Indragiri No. 15,0893-267478,citra71@ud.ponpes.id,97571,Tasikmalaya,Lampung,Indonesia,West,LATAM,PROD-2016-3931,Office Supplies,Paper,Paper - Soluta,473.36,8,0.18,111.59,38.47,Low,2016
3932,ORD-2016-3932,10/20/2016,10/21/2016,Standard Class,CUST-2016-3932,Jelita Megantara,Female,Consumer,Gang Bangka Raya No. 5,0814-602016,hariyahkala@perum.gov,34719,Makassar,Sulawesi Tenggara,Indonesia,East,LATAM,PROD-2016-3932,Technology,Copiers,Copiers - Explicabo,746.82,4,0.25,64.72,18.45,High,2016
3933,ORD-2017-3933,2/16/2017,2/20/2017,First Class,CUST-2017-3933,"drg. Lukman Pranowo, S.E.",Female,Home Office,Gang Rajawali Barat No. 987,0850-478555,mulyanienteng@yahoo.com,99890,Bontang,Sulawesi Barat,Indonesia,East,EMEA,PROD-2017-3933,Office Supplies,Art,Art - Rem,297.45,10,0.35,48.78,12.61,Low,2017
